notification_id,app_source,sender_type,content_type,time_slot,hour,user_context,notification_text,base_importance,eff_importance,true_optimal_action
4657,whatsapp,group_academic,assignment_update,evening,20,with_family,Team: don't forget the submission is due Friday 11:59 PM,4.2,3.8,NOW
4658,whatsapp,group_social,media_share,class_pm,14,relaxing,Notification from whatsapp,2.5,2.5,BATCH
4659,whatsapp,known_friend,personal_chat,class_pm,15,in_class,Can you call me when you get a chance?,4.0,2.9,BATCH
4660,unknown,spam,spam,late_night,22,relaxing,Congratulations! You are our lucky winner today,1.1,1.1,MUTE
4661,instagram,rare_contact,social_chat,evening,19,relaxing,Liked your photo,2.65,2.65,BATCH
4662,instagram,known_friend,social_invite,evening,18,with_family,Notification from instagram,2.5,2.1,BATCH
4663,email,promotional,discount_offer,morning,7,waking_up,Your Amazon Prime renewal — special rate for students,2.0,1.8,MUTE
4664,email,unknown_sender,phishing,lunch,12,relaxing,Your university account will be suspended — verify now,1.3,1.3,MUTE
4665,unknown,spam,spam,evening,19,relaxing,Investment plan with 50% annual returns — limited offer,1.1,1.1,MUTE
4666,instagram,known_friend,personal_chat,evening,20,with_family,Sent you a message,3.2,2.8,BATCH
4667,email,known_contact,professional,evening,18,relaxing,Your application has been received,3.6,3.6,NOW
4668,email,known_contact,professional,class_pm,15,in_class,Your application has been received,3.6,2.5,BATCH
4669,whatsapp,unknown,spam,morning,8,relaxing,FREE iPhone giveaway! Limited slots. Register immediately,1.2,1.2,MUTE
4670,whatsapp,group_academic,meeting_reminder,class_pm,14,in_class,"Study group at 6 PM in the library, confirm attendance",3.9,2.8,BATCH
4671,whatsapp,group_academic,meeting_reminder,afternoon,16,relaxing,Quick standup before the lecture?,3.9,3.9,NOW
4672,email,promotional,app_update,late_night,21,relaxing,Notion has new features you'll love — update now,1.6,1.6,BATCH
4673,email,known_contact,professional,class_am,11,relaxing,Feedback on your draft — see attached,3.6,3.6,NOW
4674,whatsapp,known_friend,personal_chat,afternoon,16,studying,Missing you! When are we hanging out?,4.0,3.25,NOW
4675,instagram,known_friend,social_invite,late_night,23,studying,Notification from instagram,2.5,1.75,MUTE
4676,whatsapp,group_social,social_chat,late_night,21,relaxing,Guys the mess food today is actually decent 😂,2.8,2.8,BATCH
4677,whatsapp,group_social,event_invite,class_am,11,in_class,"Freshers' night this Friday, we're all going right?",3.0,1.9,MUTE
4678,news_promo,promotional,discount_offer,class_pm,16,in_class,Student discount activated: 25% off your next purchase,1.8,0.7,MUTE
4679,news_promo,promotional,newsletter,late_night,22,sleeping,Your personalized news digest for today,1.6,0.5,MUTE
4680,whatsapp,known_friend,personal_chat,evening,20,studying,Dude you need to see this,4.0,3.25,BATCH
4681,academic,system,deadline,late_night,23,relaxing,Your submission window closes in 12 hours,4.7,4.7,NOW
4682,instagram,rare_contact,social_chat,late_night,21,sleeping,Replied to your story,2.65,0.85,MUTE
4683,instagram,rare_contact,social_chat,evening,18,relaxing,Sent you a message,2.65,2.65,BATCH
4684,whatsapp,group_academic,assignment_update,evening,18,with_family,Reminder: group presentation is next Monday,4.2,3.8,NOW
4685,academic,system,deadline,late_night,22,studying,WARNING: You have not submitted Assignment 3 yet,4.7,3.95,NOW
4686,academic,system,system_alert,class_am,10,studying,The portal will be down for maintenance Sunday 2-4 AM,3.5,2.75,NOW
4687,whatsapp,group_social,event_invite,late_night,23,studying,"Hostel cricket tournament, team registration due today",3.0,2.25,BATCH
4688,unknown,spam,spam,afternoon,17,with_friends,Your KYC is pending — complete now to avoid suspension,1.1,0.8,MUTE
4689,academic,system,deadline,afternoon,16,relaxing,WARNING: You have not submitted Assignment 3 yet,4.7,4.7,NOW
4690,whatsapp,known_friend,media_share,class_am,9,relaxing,This meme is literally you 😭,2.8,2.8,NOW
4691,academic,system,system_alert,lunch,13,with_friends,New course materials available in your dashboard,3.5,3.2,NOW
4692,instagram,rare_contact,social_chat,late_night,21,studying,Replied to your story,2.65,1.9,MUTE
4693,whatsapp,known_friend,social_invite,late_night,21,relaxing,"Movie night at 8, everyone's coming",3.5,3.5,NOW
4694,whatsapp,group_academic,assignment_update,morning,7,waking_up,Assignment 3 instructions just dropped on the portal,4.2,4.0,NOW
4695,academic,professor,assignment,class_pm,15,in_class,Take-home quiz released. Attempt by Thursday,4.8,3.7,NOW
4696,whatsapp,group_academic,assignment_update,evening,19,studying,Team: don't forget the submission is due Friday 11:59 PM,4.2,3.45,NOW
4697,whatsapp,known_friend,personal_chat,lunch,13,with_friends,Can you call me when you get a chance?,4.0,3.7,NOW
4698,academic,system,deadline,class_am,10,studying,Your submission window closes in 12 hours,4.7,3.95,NOW
4699,news_promo,promotional,app_update,morning,8,studying,Performance improvements in your latest update,1.4,0.65,MUTE
4700,instagram,known_friend,personal_chat,evening,19,relaxing,Haha I saw your post 😂,3.2,3.2,BATCH
4701,email,academic_inst,deadline_reminder,evening,20,with_family,Mid-semester exam schedule released — please check your slot,4.8,4.4,NOW
4702,instagram,rare_contact,social_chat,evening,20,relaxing,Started following you,2.65,2.65,BATCH
4703,instagram,known_friend,personal_chat,morning,6,waking_up,Haha I saw your post 😂,3.2,3.0,BATCH
4704,instagram,known_friend,personal_chat,class_am,10,in_class,Hey! Long time 😊,3.2,2.1,MUTE
4705,whatsapp,group_social,event_invite,lunch,13,with_friends,"Hostel cricket tournament, team registration due today",3.0,2.7,BATCH
4706,whatsapp,known_friend,media_share,class_pm,15,in_class,Look at this article I found,2.8,1.7,MUTE
4707,email,known_contact,professional,morning,7,relaxing,Quick question about the project timeline,3.6,3.6,NOW
4708,email,promotional,newsletter,class_pm,15,in_class,Top tech news this week — your morning briefing,1.8,0.7,MUTE
4709,instagram,known_friend,social_invite,class_am,9,in_class,Notification from instagram,2.5,1.4,MUTE
4710,news_promo,promotional,app_update,night,3,sleeping,Update available for an app on your phone,1.4,0.5,MUTE
4711,whatsapp,unknown,spam,evening,18,with_family,Investment opportunity: 40% monthly returns guaranteed,1.2,0.8,MUTE
4712,whatsapp,group_academic,group_chat,class_pm,14,studying,Prof just cancelled tomorrow's lecture,3.2,2.45,BATCH
4713,instagram,rare_contact,social_chat,late_night,21,studying,Commented on your post,2.65,1.9,MUTE
4714,email,promotional,discount_offer,class_am,9,relaxing,Weekend sale: up to 60% off on study materials,2.0,2.0,BATCH
4715,whatsapp,known_friend,personal_chat,class_am,11,in_class,Can you call me when you get a chance?,4.0,2.9,BATCH
4716,academic,system,system_alert,afternoon,15,relaxing,New course materials available in your dashboard,3.5,3.5,NOW
4717,academic,system,deadline,class_am,11,in_class,WARNING: You have not submitted Assignment 3 yet,4.7,3.6,NOW
4718,news_promo,promotional,newsletter,class_am,11,studying,Your personalized news digest for today,1.6,0.85,MUTE
4719,email,academic_inst,deadline_reminder,late_night,23,studying,Final submission deadline: 3 days remaining,4.8,4.05,NOW
4720,whatsapp,known_friend,personal_chat,class_pm,14,studying,Are you coming to the thing later?,4.0,3.25,BATCH
4721,instagram,rare_contact,social_chat,afternoon,15,studying,Started following you,2.65,1.9,MUTE
4722,email,known_contact,personal_chat,evening,18,with_friends,Catch up soon?,3.2,2.9,NOW
4723,whatsapp,group_social,event_invite,evening,19,relaxing,"Freshers' night this Friday, we're all going right?",3.0,3.0,BATCH
4724,news_promo,promotional,newsletter,late_night,23,studying,Top stories you missed this week,1.6,0.85,MUTE
4725,whatsapp,known_friend,social_invite,class_pm,16,in_class,"Party at Priya's tonight, you in?",3.5,2.4,BATCH
4726,email,promotional,newsletter,late_night,23,studying,Substack: 3 new posts from writers you follow,1.8,1.05,MUTE
4727,email,academic_inst,grade_update,late_night,21,relaxing,Your Quiz 3 grades have been released on the portal,4.4,4.4,NOW
4728,email,promotional,app_update,lunch,12,with_friends,App update available: version 4.2 is here,1.6,1.3,MUTE
4729,academic,professor,assignment,class_pm,15,in_class,Problem Set 5 is now available on the course page,4.8,3.7,NOW
4730,instagram,unknown,spam,class_am,9,in_class,Earn money from home! 500+ students already enrolled,1.2,0.5,MUTE
4731,instagram,known_friend,social_invite,afternoon,15,studying,Notification from instagram,2.5,1.75,MUTE
4732,whatsapp,group_social,event_invite,night,1,sleeping,Cultural fest signup is open! Who wants to perform?,3.0,1.2,MUTE
4733,whatsapp,known_friend,personal_chat,afternoon,15,with_friends,Just wanted to check in on you,4.0,3.7,NOW
4734,instagram,known_friend,media_share,class_pm,15,in_class,Tagged you in a photo,2.5,1.4,MUTE
4735,instagram,rare_contact,media_share,evening,20,studying,Shared something with you,2.3,1.55,MUTE
4736,news_promo,promotional,discount_offer,evening,19,studying,Student discount activated: 25% off your next purchase,1.8,1.05,MUTE
4737,whatsapp,group_social,social_chat,afternoon,16,with_friends,Guys the mess food today is actually decent 😂,2.8,2.5,BATCH
4738,instagram,known_friend,social_invite,lunch,12,studying,Notification from instagram,2.5,1.75,MUTE
4739,whatsapp,known_friend,personal_chat,morning,7,waking_up,Dude you need to see this,4.0,3.8,NOW
4740,news_promo,promotional,app_update,evening,18,relaxing,Performance improvements in your latest update,1.4,1.4,MUTE
4741,instagram,known_friend,media_share,late_night,23,sleeping,Sent you a reel,2.5,0.7,MUTE
4742,email,promotional,discount_offer,late_night,22,relaxing,🎉 Exclusive student offer: 40% off Spotify Premium,2.0,2.0,BATCH
4743,whatsapp,known_friend,personal_chat,afternoon,16,studying,Can you call me when you get a chance?,4.0,3.25,NOW
4744,email,promotional,newsletter,afternoon,17,studying,Top tech news this week — your morning briefing,1.8,1.05,MUTE
4745,whatsapp,group_social,social_chat,lunch,13,studying,Long weekend plans??,2.8,2.05,BATCH
4746,email,known_contact,personal_chat,class_am,9,in_class,"Hey, just checking how you're settling in!",3.2,2.1,BATCH
4747,whatsapp,group_academic,meeting_reminder,afternoon,15,studying,"Study group at 6 PM in the library, confirm attendance",3.9,3.15,BATCH
4748,whatsapp,known_friend,personal_chat,evening,19,with_family,Are you coming to the thing later?,4.0,3.6,NOW
4749,whatsapp,known_friend,media_share,class_am,11,in_class,Sent you a reel you'll find hilarious,2.8,1.7,MUTE
4750,instagram,known_friend,social_invite,afternoon,15,studying,Notification from instagram,2.5,1.75,BATCH
4751,academic,system,deadline,late_night,21,relaxing,Reminder: 3 days left to submit Assignment 4,4.7,4.7,NOW
4752,academic,system,grade_update,class_am,11,in_class,Attendance record updated — please review,4.3,3.2,NOW
4753,email,unknown_sender,phishing,afternoon,15,relaxing,Your university account will be suspended — verify now,1.3,1.3,MUTE
4754,news_promo,promotional,discount_offer,class_pm,14,relaxing,Limited time: Buy 1 Get 1 Free on all beverages,1.8,1.8,BATCH
4755,news_promo,promotional,newsletter,class_am,10,relaxing,Top stories you missed this week,1.6,1.6,MUTE
4756,whatsapp,group_social,social_chat,evening,20,with_family,Random question: does anyone know a good barber nearby?,2.8,2.4,BATCH
4757,email,academic_inst,announcement,late_night,21,studying,Library hours extended during exam week,4.0,3.25,NOW
4758,whatsapp,known_friend,social_invite,class_pm,14,in_class,"We're heading to the canteen, join us?",3.5,2.4,BATCH
4759,email,academic_inst,grade_update,class_pm,15,relaxing,Mid-term results are now available on the student portal,4.4,4.4,NOW
4760,whatsapp,known_friend,media_share,afternoon,16,studying,"This song is stuck in my head, sharing",2.8,2.05,MUTE
4761,email,known_contact,professional,evening,20,relaxing,Your application has been received,3.6,3.6,BATCH
4762,whatsapp,known_friend,personal_chat,evening,19,studying,Hey are you free tonight?,4.0,3.25,BATCH
4763,whatsapp,known_friend,personal_chat,evening,20,relaxing,Just wanted to check in on you,4.0,4.0,NOW
4764,whatsapp,known_friend,social_invite,evening,18,with_family,Come join us at the library,3.5,3.1,NOW
4765,whatsapp,group_academic,group_chat,evening,20,relaxing,"Notes uploaded to the drive, everyone download",3.2,3.2,NOW
4766,academic,system,system_alert,class_pm,14,studying,The portal will be down for maintenance Sunday 2-4 AM,3.5,2.75,BATCH
4767,email,promotional,newsletter,late_night,21,sleeping,Your weekly digest from Medium is here,1.8,0.5,MUTE
4768,instagram,known_friend,media_share,late_night,21,relaxing,Shared a post with you,2.5,2.5,BATCH
4769,academic,system,grade_update,morning,7,relaxing,Attendance record updated — please review,4.3,4.3,NOW
4770,email,promotional,discount_offer,night,4,sleeping,Flash sale: Coursera courses from Rs.499 today only,2.0,0.5,MUTE
4771,instagram,known_friend,personal_chat,afternoon,17,studying,Replied to your story,3.2,2.45,BATCH
4772,whatsapp,group_social,event_invite,afternoon,15,studying,"Freshers' night this Friday, we're all going right?",3.0,2.25,BATCH
4773,email,promotional,newsletter,afternoon,17,studying,Your weekly digest from Medium is here,1.8,1.05,MUTE
4774,whatsapp,unknown,promo_offer,class_am,10,in_class,OFFER: Get 50% off your next Zomato order! Code: SAVE50,1.8,0.7,MUTE
4775,whatsapp,group_academic,assignment_update,afternoon,17,with_friends,"I've updated the shared doc, please review before tomorrow",4.2,3.9,NOW
4776,whatsapp,known_friend,media_share,class_pm,16,studying,This meme is literally you 😭,2.8,2.05,MUTE
4777,academic,professor,announcement,late_night,23,relaxing,Guest lecture next Tuesday — attendance is mandatory,4.2,4.2,NOW
4778,email,academic_inst,grade_update,afternoon,16,relaxing,Your GPA for this semester has been calculated,4.4,4.4,NOW
4779,whatsapp,known_friend,personal_chat,afternoon,16,studying,Did you finish the readings for tomorrow?,4.0,3.25,NOW
4780,news_promo,promotional,newsletter,evening,18,relaxing,Top stories you missed this week,1.6,1.6,BATCH
4781,instagram,known_friend,personal_chat,lunch,13,with_friends,Hey! Long time 😊,3.2,2.9,NOW
4782,email,promotional,app_update,afternoon,17,studying,App update available: version 4.2 is here,1.6,0.85,MUTE
4783,academic,system,deadline,evening,20,with_family,Reminder: 3 days left to submit Assignment 4,4.7,4.3,NOW
4784,whatsapp,known_friend,personal_chat,class_pm,15,relaxing,Hey are you free tonight?,4.0,4.0,NOW
4785,news_promo,promotional,newsletter,late_night,22,studying,This week in tech: AI takes over search,1.6,0.85,MUTE
4786,instagram,known_friend,personal_chat,class_pm,14,studying,Replied to your story,3.2,2.45,BATCH
4787,whatsapp,group_academic,group_chat,evening,19,relaxing,Prof just cancelled tomorrow's lecture,3.2,3.2,NOW
4788,email,known_contact,personal_chat,evening,18,relaxing,Wanted to share this opportunity with you,3.2,3.2,NOW
4789,whatsapp,unknown,spam,morning,7,waking_up,FREE iPhone giveaway! Limited slots. Register immediately,1.2,1.0,MUTE
4790,whatsapp,known_friend,personal_chat,evening,20,with_friends,Did you finish the readings for tomorrow?,4.0,3.7,NOW
4791,whatsapp,known_friend,personal_chat,late_night,21,relaxing,Are you coming to the thing later?,4.0,4.0,NOW
4792,instagram,unknown,promo_offer,lunch,12,with_friends,New followers waiting! Boost your profile now,1.5,1.2,MUTE
4793,unknown,spam,spam,lunch,13,with_friends,URGENT: Your SIM card will be blocked in 24 hours,1.1,0.8,MUTE
4794,email,promotional,newsletter,late_night,21,studying,Top tech news this week — your morning briefing,1.8,1.05,MUTE
4795,academic,professor,assignment,late_night,22,studying,Your assignment submission was received successfully,4.8,4.05,NOW
